ip_address,minute,requests_per_min,unique_endpoints,error_rate,avg_response_size,burst_rate,login_attempts,protocol_http,same_endpoint_ratio,attack_type,label
192.168.7.38,2026-04-02 08:33,13,7,0.008,1370,1,2,1,0.12,Normal,0
192.168.4.135,2026-04-02 08:03,22,7,0.07,1231,2,0,1,0.104,Normal,0
192.168.10.97,2026-04-02 08:14,29,10,0.025,742,10,1,1,0.008,Normal,0
192.168.1.202,2026-04-02 08:18,58,12,0.032,839,9,1,1,0.088,Normal,0
192.168.6.19,2026-04-02 08:08,196,1,0.425,584,55,49,1,0.82,BruteForce,1
192.168.3.126,2026-04-02 08:02,15,2,0.019,1336,9,1,1,0.206,Normal,0
192.168.2.146,2026-04-02 08:25,114,1,0.859,470,54,130,1,0.902,BruteForce,1
192.168.4.240,2026-04-02 08:15,766,1,0.17,380,197,0,1,0.776,DDoS,1
192.168.4.12,2026-04-02 08:28,119,80,0.36,1585,25,3,1,0.025,Scanning,1
192.168.9.93,2026-04-02 08:16,6,7,0.031,638,6,1,1,0.058,Normal,0
192.168.4.29,2026-04-02 08:37,326,3,0.095,386,152,0,1,0.868,DDoS,1
192.168.9.185,2026-04-02 08:43,42,6,0.094,398,4,1,1,0.148,Normal,0
192.168.1.74,2026-04-02 08:10,12,4,0.006,265,10,0,1,0.151,Normal,0
192.168.4.115,2026-04-02 08:39,27,3,0.033,1445,4,2,1,0.158,Normal,0
192.168.8.151,2026-04-02 08:52,104,2,0.558,405,21,96,1,0.841,BruteForce,1
192.168.9.248,2026-04-02 08:11,51,31,0.258,772,20,5,1,0.013,Scanning,1
192.168.10.183,2026-04-02 08:44,160,27,0.2,1318,20,2,1,0.19,Scanning,1
192.168.3.247,2026-04-02 08:00,575,2,0.166,293,94,0,1,0.9,DDoS,1
192.168.7.75,2026-04-02 08:47,40,9,0.004,818,10,1,1,0.148,Normal,0
192.168.7.11,2026-04-02 08:25,50,14,0.068,689,4,2,1,0.182,Normal,0
192.168.5.61,2026-04-02 08:08,22,7,0.032,1306,2,0,1,0.045,Normal,0
192.168.10.125,2026-04-02 08:00,73,3,0.926,586,22,36,1,0.636,BruteForce,1
192.168.3.253,2026-04-02 08:15,30,5,0.066,834,9,2,1,0.202,Normal,0
192.168.6.92,2026-04-02 08:28,13,12,0.066,404,5,2,1,0.021,Normal,0
192.168.5.214,2026-04-02 08:07,48,8,0.015,329,3,1,1,0.113,Normal,0
192.168.8.123,2026-04-02 08:36,33,7,0.018,305,5,1,1,0.034,Normal,0
192.168.7.87,2026-04-02 08:31,176,69,0.247,884,27,5,0,0.125,Scanning,1
192.168.2.171,2026-04-02 08:43,412,2,0.211,296,171,0,1,0.788,DDoS,1
192.168.5.202,2026-04-02 08:19,33,2,0.058,469,2,1,1,0.098,Normal,0
192.168.4.151,2026-04-02 08:24,144,51,0.243,950,18,3,1,0.04,Scanning,1
192.168.10.86,2026-04-02 08:22,58,11,0.092,827,9,0,1,0.244,Normal,0
192.168.10.252,2026-04-02 08:53,72,1,0.774,552,48,105,1,0.919,BruteForce,1
192.168.6.51,2026-04-02 08:22,63,3,0.657,258,38,126,1,0.8,BruteForce,1
192.168.4.98,2026-04-02 08:46,28,4,0.093,221,4,1,1,0.108,Normal,0
192.168.3.234,2026-04-02 08:09,27,6,0.016,1319,3,0,1,0.132,Normal,0
192.168.9.62,2026-04-02 08:39,50,6,0.012,889,10,2,1,0.185,Normal,0
192.168.5.164,2026-04-02 08:14,19,2,0.085,1394,5,0,1,0.175,Normal,0
192.168.9.187,2026-04-02 08:19,52,11,0.051,514,7,1,1,0.198,Normal,0
192.168.1.202,2026-04-02 08:43,49,11,0.059,1059,2,1,1,0.045,Normal,0
192.168.6.144,2026-04-02 08:50,45,6,0.048,976,3,2,1,0.283,Normal,0
192.168.7.101,2026-04-02 08:43,15,15,0.069,281,3,1,1,0.12,Normal,0
192.168.3.39,2026-04-02 08:44,336,1,0.148,317,132,0,1,0.765,DDoS,1
192.168.9.129,2026-04-02 08:54,53,3,0.009,466,10,2,1,0.248,Normal,0
192.168.10.117,2026-04-02 08:24,65,51,0.379,466,25,5,0,0.038,Scanning,1
192.168.1.4,2026-04-02 08:25,48,5,0.038,406,6,1,1,0.184,Normal,0
192.168.2.85,2026-04-02 08:30,18,5,0.041,1334,9,1,1,0.198,Normal,0
192.168.9.146,2026-04-02 08:59,7,14,0.001,711,1,0,1,0.017,Normal,0
192.168.3.95,2026-04-02 08:56,21,10,0.017,461,2,2,1,0.167,Normal,0
192.168.3.179,2026-04-02 08:32,596,3,0.088,301,93,0,1,0.803,DDoS,1
192.168.6.50,2026-04-02 08:44,48,12,0.074,1042,8,0,1,0.221,Normal,0
192.168.9.17,2026-04-02 08:09,46,2,0.052,941,9,0,1,0.296,Normal,0
192.168.8.179,2026-04-02 08:14,27,14,0.078,1028,4,1,1,0.025,Normal,0
192.168.2.198,2026-04-02 08:28,152,26,0.368,1898,22,2,1,0.11,Scanning,1
192.168.3.51,2026-04-02 08:57,45,3,0.095,638,1,1,1,0.02,Normal,0
192.168.3.167,2026-04-02 08:14,475,2,0.234,238,92,0,1,0.907,DDoS,1
192.168.10.108,2026-04-02 08:34,87,25,0.347,1005,13,0,0,0.028,Scanning,1
192.168.8.24,2026-04-02 08:30,47,5,0.064,1422,1,0,1,0.236,Normal,0
192.168.8.210,2026-04-02 08:40,29,5,0.049,897,4,2,1,0.228,Normal,0
192.168.8.149,2026-04-02 08:31,38,4,0.012,796,4,0,1,0.179,Normal,0
192.168.6.182,2026-04-02 08:46,50,4,0.057,774,7,2,1,0.288,Normal,0
192.168.4.223,2026-04-02 08:46,59,12,0.049,1085,7,0,1,0.191,Normal,0
192.168.10.180,2026-04-02 08:28,22,10,0.001,591,2,0,1,0.216,Normal,0
192.168.9.106,2026-04-02 08:37,53,11,0.023,324,7,2,1,0.126,Normal,0
192.168.3.210,2026-04-02 08:45,30,12,0.061,342,3,0,1,0.128,Normal,0
192.168.4.93,2026-04-02 08:45,5,2,0.041,422,9,1,1,0.15,Normal,0
192.168.8.155,2026-04-02 08:20,359,3,0.142,299,101,0,1,0.821,DDoS,1
192.168.2.47,2026-04-02 08:47,48,9,0.044,534,3,0,1,0.245,Normal,0
192.168.10.145,2026-04-02 08:08,6,9,0.05,1080,1,2,1,0.158,Normal,0
192.168.8.144,2026-04-02 08:24,924,1,0.258,275,90,0,1,0.9,DDoS,1
192.168.7.171,2026-04-02 08:36,146,3,0.93,370,48,105,1,0.816,BruteForce,1
192.168.10.140,2026-04-02 08:51,13,7,0.084,636,1,2,1,0.052,Normal,0
192.168.10.11,2026-04-02 08:59,57,15,0.003,293,10,1,1,0.195,Normal,0
192.168.9.234,2026-04-02 08:51,427,3,0.242,168,85,0,1,0.793,DDoS,0
192.168.4.26,2026-04-02 08:22,35,7,0.023,1020,3,1,1,0.256,Normal,1
192.168.1.251,2026-04-02 08:28,49,10,0.085,931,2,1,1,0.209,Normal,0
192.168.4.52,2026-04-02 08:26,53,11,0.074,811,4,2,1,0.245,Normal,0
192.168.6.185,2026-04-02 08:15,29,14,0.068,408,10,2,1,0.107,Normal,0
192.168.6.17,2026-04-02 08:12,26,3,0.056,991,5,1,1,0.217,Normal,1
192.168.5.156,2026-04-02 08:39,76,1,0.839,557,24,96,1,0.965,BruteForce,1
192.168.6.31,2026-04-02 08:09,120,3,0.657,404,46,64,1,0.83,BruteForce,1
192.168.4.104,2026-04-02 08:44,20,3,0.015,256,4,1,1,0.139,Normal,0
192.168.5.94,2026-04-02 08:08,32,4,0.054,751,2,1,1,0.197,Normal,0
192.168.8.205,2026-04-02 08:21,593,3,0.253,302,120,0,1,0.832,DDoS,1
192.168.6.212,2026-04-02 08:27,25,5,0.011,555,6,2,1,0.266,Normal,0
192.168.9.201,2026-04-02 08:34,184,3,0.798,322,41,105,1,0.616,BruteForce,1
192.168.5.95,2026-04-02 08:21,750,4,0.173,330,176,0,1,0.944,DDoS,1
192.168.6.103,2026-04-02 08:33,15,4,0.094,1341,7,1,1,0.018,Normal,0
192.168.1.61,2026-04-02 08:34,29,14,0.003,1458,6,0,1,0.187,Normal,0
192.168.7.46,2026-04-02 08:32,41,10,0.092,1219,8,2,1,0.157,Normal,0
192.168.7.109,2026-04-02 08:06,49,15,0.085,810,5,0,1,0.043,Normal,0
192.168.1.49,2026-04-02 08:17,999,4,0.052,110,137,0,1,0.714,DDoS,1
192.168.9.15,2026-04-02 08:46,161,1,0.887,294,24,89,1,0.734,BruteForce,1
192.168.2.248,2026-04-02 08:20,14,11,0.093,515,8,1,1,0.231,Normal,0
192.168.4.77,2026-04-02 08:01,72,1,0.574,391,33,113,1,0.911,BruteForce,1
192.168.1.221,2026-04-02 08:43,503,4,0.069,364,157,0,1,0.75,DDoS,1
192.168.6.93,2026-04-02 08:28,21,4,0.038,293,10,1,1,0.048,Normal,0
192.168.1.2,2026-04-02 08:43,41,64,0.132,1491,30,5,0,0.19,Scanning,1
192.168.7.25,2026-04-02 08:38,148,2,0.854,510,58,32,1,0.725,BruteForce,1
192.168.4.5,2026-04-02 08:16,27,8,0.029,1342,5,2,1,0.057,Normal,0
192.168.8.120,2026-04-02 08:30,14,2,0.036,1104,2,0,1,0.138,Normal,0
192.168.7.93,2026-04-02 08:17,787,1,0.134,307,176,0,1,0.913,DDoS,1
192.168.1.36,2026-04-02 08:03,33,3,0.083,968,1,1,1,0.26,Normal,0
192.168.6.126,2026-04-02 08:38,151,1,0.448,578,22,40,1,0.611,BruteForce,1
192.168.10.22,2026-04-02 08:12,710,1,0.131,218,157,0,1,0.905,DDoS,1
192.168.5.28,2026-04-02 08:44,5,5,0.067,1091,10,2,1,0.255,Normal,0
192.168.1.127,2026-04-02 08:54,55,13,0.059,1077,7,2,1,0.278,Normal,0
192.168.4.199,2026-04-02 08:39,38,8,0.045,1106,5,2,1,0.297,Normal,0
192.168.2.147,2026-04-02 08:51,168,75,0.228,1255,30,0,1,0.133,Scanning,1
192.168.2.84,2026-04-02 08:37,847,3,0.129,244,188,0,1,0.987,DDoS,1
192.168.2.162,2026-04-02 08:35,177,76,0.343,731,27,2,1,0.08,Scanning,1
192.168.5.244,2026-04-02 08:49,119,1,0.928,214,38,68,1,0.929,BruteForce,1
192.168.8.217,2026-04-02 08:46,119,55,0.352,1733,22,4,1,0.111,Scanning,1
192.168.6.235,2026-04-02 08:11,23,8,0.041,892,10,0,1,0.237,Normal,0
192.168.6.235,2026-04-02 08:06,165,71,0.261,1134,30,4,0,0.14,Scanning,1
192.168.1.98,2026-04-02 08:44,58,6,0.011,1155,7,2,1,0.051,Normal,0
192.168.7.93,2026-04-02 08:32,10,7,0.056,356,6,2,1,0.145,Normal,0
192.168.8.146,2026-04-02 08:14,16,7,0.035,436,2,1,1,0.087,Normal,0
192.168.3.24,2026-04-02 08:54,940,4,0.196,214,130,0,1,0.867,DDoS,1
192.168.7.18,2026-04-02 08:45,907,2,0.07,174,162,0,1,0.913,DDoS,1
192.168.7.85,2026-04-02 08:38,41,14,0.085,1438,5,2,1,0.261,Normal,0
192.168.4.101,2026-04-02 08:39,55,4,0.065,1000,10,0,1,0.075,Normal,0
192.168.2.192,2026-04-02 08:30,199,2,0.572,568,45,114,1,1.0,BruteForce,1
192.168.1.33,2026-04-02 08:54,7,12,0.021,303,5,2,1,0.209,Normal,0
192.168.1.140,2026-04-02 08:28,121,1,0.717,527,20,136,1,0.768,BruteForce,1
192.168.4.19,2026-04-02 08:05,362,3,0.216,370,95,0,1,0.848,DDoS,0
192.168.5.114,2026-04-02 08:40,301,3,0.055,152,112,0,1,0.82,DDoS,1
192.168.4.217,2026-04-02 08:46,11,7,0.085,952,2,1,1,0.172,Normal,0
192.168.9.40,2026-04-02 08:11,13,13,0.047,279,1,2,1,0.241,Normal,0
192.168.2.10,2026-04-02 08:39,59,13,0.007,966,10,2,1,0.252,Normal,0
192.168.2.223,2026-04-02 08:04,18,7,0.016,798,8,2,1,0.15,Normal,0
192.168.5.252,2026-04-02 08:48,27,3,0.001,1194,4,2,1,0.148,Normal,0
192.168.8.127,2026-04-02 08:44,39,11,0.098,970,2,0,1,0.065,Normal,0
192.168.10.16,2026-04-02 08:13,24,7,0.048,472,8,0,1,0.082,Normal,0
192.168.5.103,2026-04-02 08:22,17,5,0.035,1496,2,1,1,0.136,Normal,0
192.168.3.220,2026-04-02 08:20,36,13,0.039,526,1,2,1,0.118,Normal,0
192.168.7.66,2026-04-02 08:46,30,2,0.066,1370,2,2,1,0.146,Normal,0
192.168.1.78,2026-04-02 08:20,11,13,0.043,352,1,1,1,0.257,Normal,0
192.168.4.85,2026-04-02 08:32,54,4,0.079,1420,1,1,1,0.258,Normal,0
192.168.8.231,2026-04-02 08:14,25,14,0.079,1358,6,0,1,0.003,Normal,0
192.168.2.111,2026-04-02 08:58,1058,3,0.139,367,98,0,1,0.978,DDoS,1
192.168.6.243,2026-04-02 08:58,48,9,0.099,978,1,1,1,0.228,Normal,0
192.168.5.101,2026-04-02 08:29,29,13,0.08,1150,7,1,1,0.044,Normal,0
192.168.7.35,2026-04-02 08:47,42,11,0.058,970,7,1,1,0.292,Normal,0
192.168.1.157,2026-04-02 08:52,16,15,0.046,423,2,1,1,0.056,Normal,0
192.168.5.217,2026-04-02 08:03,45,9,0.082,873,6,0,1,0.189,Normal,0
192.168.7.230,2026-04-02 08:40,47,13,0.003,739,9,2,1,0.298,Normal,0
192.168.2.124,2026-04-02 08:12,59,3,0.484,198,48,84,1,0.723,BruteForce,1
192.168.10.15,2026-04-02 08:17,33,14,0.033,1425,7,1,1,0.272,Normal,0
192.168.4.87,2026-04-02 08:06,45,15,0.005,1116,7,0,1,0.172,Normal,0
192.168.1.249,2026-04-02 08:31,10,14,0.085,540,7,1,1,0.144,Normal,0
192.168.5.18,2026-04-02 08:37,41,14,0.053,1074,4,1,1,0.239,Normal,0
192.168.3.134,2026-04-02 08:15,47,11,0.059,418,7,0,1,0.161,Normal,0
192.168.2.196,2026-04-02 08:17,60,6,0.023,315,9,0,1,0.016,Normal,0
192.168.6.217,2026-04-02 08:49,17,8,0.077,1055,4,1,1,0.135,Normal,0
192.168.8.195,2026-04-02 08:09,58,7,0.091,959,6,1,1,0.014,Normal,0
192.168.7.65,2026-04-02 08:31,122,29,0.171,1496,10,0,1,0.015,Scanning,0
192.168.3.96,2026-04-02 08:08,7,10,0.018,1060,2,0,1,0.229,Normal,0
192.168.8.1,2026-04-02 08:53,13,14,0.029,968,6,0,1,0.253,Normal,0
192.168.1.161,2026-04-02 08:15,51,5,0.023,905,5,0,1,0.031,Normal,0
192.168.6.239,2026-04-02 08:25,6,8,0.005,1228,6,0,1,0.116,Normal,0
192.168.3.27,2026-04-02 08:33,5,14,0.057,464,1,2,1,0.052,Normal,0
192.168.2.50,2026-04-02 08:47,97,34,0.182,856,16,3,1,0.167,Scanning,1
192.168.8.228,2026-04-02 08:40,156,48,0.279,1259,11,5,0,0.114,Scanning,1
192.168.10.186,2026-04-02 08:05,47,10,0.022,627,6,1,1,0.287,Normal,0
192.168.9.78,2026-04-02 08:03,75,3,0.828,293,51,150,1,0.632,BruteForce,1
192.168.4.185,2026-04-02 08:41,48,7,0.034,582,5,0,1,0.288,Normal,0
192.168.5.37,2026-04-02 08:41,16,6,0.077,515,5,1,1,0.204,Normal,0
192.168.8.152,2026-04-02 08:03,42,7,0.042,867,4,0,1,0.098,Normal,0
192.168.1.57,2026-04-02 08:22,155,3,0.527,454,25,121,1,0.983,BruteForce,1
192.168.7.154,2026-04-02 08:31,30,8,0.006,312,2,1,1,0.151,Normal,0
192.168.7.1,2026-04-02 08:31,44,7,0.024,1053,3,2,1,0.2,Normal,0
192.168.5.164,2026-04-02 08:27,872,2,0.178,214,196,0,1,0.952,DDoS,1
192.168.8.180,2026-04-02 08:19,47,8,0.088,541,3,2,1,0.12,Normal,0
192.168.6.55,2026-04-02 08:25,31,12,0.085,491,3,0,1,0.066,Normal,0
192.168.8.60,2026-04-02 08:40,76,3,0.616,436,33,120,1,0.615,BruteForce,1
192.168.7.9,2026-04-02 08:24,119,3,0.594,268,26,53,1,0.681,BruteForce,1
192.168.6.169,2026-04-02 08:20,15,10,0.1,1107,6,1,1,0.165,Normal,0
192.168.7.223,2026-04-02 08:00,24,13,0.034,882,3,0,1,0.153,Normal,0
192.168.1.55,2026-04-02 08:09,788,4,0.115,241,138,0,1,0.829,DDoS,1
192.168.1.95,2026-04-02 08:35,56,11,0.043,943,8,0,1,0.171,Normal,0
192.168.10.109,2026-04-02 08:36,28,14,0.087,1456,5,0,1,0.151,Normal,0
192.168.9.129,2026-04-02 08:03,100,48,0.182,1969,18,2,0,0.121,Scanning,1
192.168.1.67,2026-04-02 08:38,29,5,0.045,746,6,1,1,0.175,Normal,0
192.168.1.187,2026-04-02 08:13,96,3,0.787,404,47,146,1,0.714,BruteForce,1
192.168.6.250,2026-04-02 08:12,67,3,0.602,553,51,80,1,0.828,BruteForce,1
192.168.1.196,2026-04-02 08:12,19,11,0.085,995,6,0,1,0.053,Normal,0
192.168.1.240,2026-04-02 08:49,9,9,0.003,1037,3,0,1,0.23,Normal,0
192.168.2.69,2026-04-02 08:07,28,13,0.075,938,4,0,1,0.226,Normal,0
192.168.6.236,2026-04-02 08:55,48,4,0.098,564,9,2,1,0.208,Normal,0
192.168.6.80,2026-04-02 08:21,84,2,0.861,197,60,109,1,0.622,BruteForce,1
192.168.8.233,2026-04-02 08:08,56,11,0.065,858,10,1,1,0.15,Normal,0
192.168.9.244,2026-04-02 08:14,59,3,0.056,1008,10,2,1,0.221,Normal,0
192.168.7.127,2026-04-02 08:05,1004,4,0.077,182,187,0,1,0.825,DDoS,1
192.168.6.58,2026-04-02 08:02,14,6,0.064,557,7,1,1,0.265,Normal,0
192.168.8.123,2026-04-02 08:30,46,5,0.076,788,6,1,1,0.194,Normal,0
192.168.9.210,2026-04-02 08:48,23,13,0.002,339,6,1,1,0.272,Normal,0
192.168.2.182,2026-04-02 08:45,146,2,0.466,163,20,73,1,0.678,BruteForce,1
192.168.2.27,2026-04-02 08:57,48,10,0.044,477,4,2,1,0.064,Normal,0
192.168.5.78,2026-04-02 08:21,117,29,0.104,627,18,5,0,0.05,Scanning,1
192.168.7.209,2026-04-02 08:51,53,10,0.004,380,6,1,1,0.097,Normal,0
192.168.4.156,2026-04-02 08:44,30,4,0.082,1100,5,1,1,0.267,Normal,0
192.168.8.95,2026-04-02 08:40,56,10,0.027,369,7,0,1,0.129,Normal,0
192.168.8.109,2026-04-02 08:27,18,8,0.07,962,6,1,1,0.084,Normal,0
192.168.7.241,2026-04-02 08:41,30,13,0.037,1202,5,2,1,0.296,Normal,0
192.168.5.29,2026-04-02 08:11,96,20,0.396,1074,26,5,1,0.172,Scanning,1
192.168.8.185,2026-04-02 08:22,31,2,0.034,709,1,1,1,0.096,Normal,0
192.168.10.94,2026-04-02 08:10,7,2,0.057,954,2,2,1,0.144,Normal,0
192.168.10.166,2026-04-02 08:05,905,4,0.12,184,113,0,1,0.979,DDoS,1
192.168.7.52,2026-04-02 08:41,57,12,0.015,1418,5,1,1,0.273,Normal,0
192.168.5.246,2026-04-02 08:12,76,3,0.805,256,35,93,1,0.764,BruteForce,1
192.168.1.30,2026-04-02 08:11,47,7,0.045,1456,10,0,1,0.288,Normal,0
192.168.8.239,2026-04-02 08:09,30,4,0.084,337,5,2,1,0.196,Normal,0
192.168.5.80,2026-04-02 08:04,17,2,0.058,903,10,0,1,0.13,Normal,0
192.168.9.10,2026-04-02 08:18,47,7,0.088,1465,3,2,1,0.113,Normal,0
192.168.5.56,2026-04-02 08:09,55,8,0.067,903,9,2,1,0.096,Normal,0
192.168.10.43,2026-04-02 08:42,28,4,0.026,410,10,2,1,0.217,Normal,0
192.168.6.55,2026-04-02 08:49,148,3,0.461,528,59,91,1,0.859,BruteForce,1
192.168.2.34,2026-04-02 08:39,59,2,0.525,384,41,74,1,0.956,BruteForce,1
192.168.10.93,2026-04-02 08:13,893,4,0.132,310,81,0,1,0.713,DDoS,1
192.168.9.152,2026-04-02 08:55,44,11,0.02,280,8,2,1,0.177,Normal,0
192.168.5.85,2026-04-02 08:20,37,4,0.076,832,3,0,1,0.057,Normal,0
192.168.9.199,2026-04-02 08:12,119,1,0.94,495,24,56,1,0.806,BruteForce,1
192.168.10.207,2026-04-02 08:50,49,12,0.027,1289,5,1,1,0.056,Normal,0
192.168.6.91,2026-04-02 08:48,45,6,0.024,1226,5,0,1,0.188,Normal,0
192.168.3.83,2026-04-02 08:40,11,13,0.045,472,10,2,1,0.06,Normal,0
192.168.10.165,2026-04-02 08:24,907,1,0.251,240,183,0,1,0.938,DDoS,1
192.168.1.153,2026-04-02 08:05,26,5,0.05,890,6,1,1,0.223,Normal,0
192.168.4.60,2026-04-02 08:55,58,4,0.076,1094,3,0,1,0.221,Normal,0
192.168.6.196,2026-04-02 08:29,38,6,0.006,948,7,2,1,0.008,Normal,0
192.168.9.9,2026-04-02 08:14,58,15,0.007,299,1,1,1,0.041,Normal,0
192.168.3.244,2026-04-02 08:31,76,66,0.101,1492,18,4,0,0.097,Scanning,1
192.168.4.223,2026-04-02 08:39,82,3,0.815,400,52,73,1,0.968,BruteForce,1
192.168.9.93,2026-04-02 08:53,44,14,0.05,1105,1,0,1,0.08,Normal,0
192.168.5.130,2026-04-02 08:00,9,7,0.042,1321,6,1,1,0.209,Normal,0
192.168.2.141,2026-04-02 08:30,12,12,0.042,342,3,2,1,0.292,Normal,0
192.168.9.73,2026-04-02 08:35,87,35,0.323,813,15,1,1,0.102,Scanning,1
192.168.9.116,2026-04-02 08:03,58,12,0.069,549,1,2,1,0.116,Normal,0
192.168.4.63,2026-04-02 08:12,58,43,0.383,667,16,0,1,0.007,Scanning,1
192.168.6.171,2026-04-02 08:09,127,3,0.405,378,57,134,1,0.902,BruteForce,1
192.168.2.158,2026-04-02 08:18,9,10,0.041,530,4,0,1,0.294,Normal,0
192.168.8.32,2026-04-02 08:14,41,13,0.008,1274,10,2,1,0.119,Normal,0
192.168.6.193,2026-04-02 08:07,31,15,0.087,547,1,2,1,0.003,Normal,0
192.168.10.46,2026-04-02 08:44,153,2,0.732,393,20,80,1,0.689,BruteForce,1
192.168.1.81,2026-04-02 08:18,133,2,0.781,403,50,129,1,0.938,BruteForce,1
192.168.6.161,2026-04-02 08:37,38,5,0.048,604,8,2,1,0.212,Normal,0
192.168.10.204,2026-04-02 08:58,26,13,0.019,460,6,2,1,0.172,Normal,0
192.168.4.73,2026-04-02 08:10,7,4,0.039,878,1,0,1,0.2,Normal,0
192.168.1.81,2026-04-02 08:26,162,1,0.925,538,56,108,1,0.752,BruteForce,1
192.168.4.217,2026-04-02 08:32,152,3,0.528,443,60,34,1,0.822,BruteForce,1
192.168.2.206,2026-04-02 08:13,1124,4,0.062,225,105,0,1,0.996,DDoS,1
192.168.1.205,2026-04-02 08:04,671,3,0.204,300,146,0,1,0.853,DDoS,1
192.168.10.53,2026-04-02 08:39,60,5,0.072,901,7,0,1,0.06,Normal,0
192.168.8.144,2026-04-02 08:13,46,2,0.09,1176,3,0,1,0.205,Normal,0
192.168.2.121,2026-04-02 08:26,53,13,0.048,333,9,0,1,0.21,Normal,0
192.168.5.6,2026-04-02 08:40,362,3,0.16,366,131,0,1,0.839,DDoS,1
192.168.5.11,2026-04-02 08:38,110,2,0.415,585,46,106,1,0.972,BruteForce,1
192.168.7.13,2026-04-02 08:42,21,2,0.043,524,1,0,1,0.224,Normal,0
192.168.8.67,2026-04-02 08:06,7,3,0.052,1492,3,1,1,0.042,Normal,0
192.168.10.128,2026-04-02 08:09,59,13,0.024,1227,5,1,1,0.278,Normal,0
192.168.2.37,2026-04-02 08:56,169,75,0.329,1099,23,4,0,0.018,Scanning,1
192.168.9.219,2026-04-02 08:04,19,8,0.013,1483,6,0,1,0.283,Normal,0
192.168.7.185,2026-04-02 08:45,13,3,0.057,602,7,2,1,0.175,Normal,0
192.168.5.198,2026-04-02 08:31,59,2,0.015,782,8,0,1,0.186,Normal,0
192.168.9.68,2026-04-02 08:21,190,3,0.644,255,53,32,1,0.944,BruteForce,1
192.168.1.105,2026-04-02 08:43,188,3,0.904,297,32,50,1,0.693,BruteForce,1
192.168.7.186,2026-04-02 08:13,15,15,0.047,461,10,2,1,0.008,Normal,0
192.168.5.96,2026-04-02 08:12,44,8,0.082,1058,3,0,1,0.281,Normal,0
192.168.9.220,2026-04-02 08:41,25,14,0.094,1129,3,2,1,0.032,Normal,0
192.168.9.235,2026-04-02 08:11,179,74,0.295,989,15,1,1,0.2,Scanning,1
192.168.3.254,2026-04-02 08:03,68,1,0.869,152,21,100,1,0.912,BruteForce,1
192.168.10.147,2026-04-02 08:39,72,2,0.94,396,34,97,1,0.865,BruteForce,1
192.168.10.155,2026-04-02 08:05,676,2,0.068,141,172,0,1,0.828,DDoS,1
192.168.1.37,2026-04-02 08:19,1185,2,0.1,288,149,0,1,0.769,DDoS,1
192.168.3.231,2026-04-02 08:24,49,11,0.061,899,1,2,1,0.241,Normal,0
192.168.9.159,2026-04-02 08:47,16,4,0.016,1149,2,0,1,0.285,Normal,0
192.168.6.155,2026-04-02 08:45,43,7,0.023,309,1,2,1,0.28,Normal,0
192.168.1.137,2026-04-02 08:14,17,13,0.037,228,6,2,1,0.057,Normal,0
192.168.4.219,2026-04-02 08:10,7,15,0.028,1355,2,0,1,0.09,Normal,0
192.168.6.157,2026-04-02 08:51,108,2,0.765,274,29,46,1,0.89,BruteForce,1
192.168.6.115,2026-04-02 08:07,1182,3,0.117,342,147,0,1,0.877,DDoS,1
192.168.6.251,2026-04-02 08:24,59,12,0.048,886,1,2,1,0.274,Normal,0
192.168.10.122,2026-04-02 08:04,642,2,0.07,282,161,0,1,0.76,DDoS,1
192.168.5.66,2026-04-02 08:50,43,13,0.093,487,2,2,1,0.123,Normal,0
192.168.1.22,2026-04-02 08:02,177,1,0.643,382,58,86,1,0.697,BruteForce,1
192.168.9.161,2026-04-02 08:02,42,6,0.093,1240,1,0,1,0.291,Normal,0
192.168.5.50,2026-04-02 08:33,790,4,0.204,182,161,0,1,0.884,DDoS,0
192.168.6.20,2026-04-02 08:18,40,4,0.048,924,4,2,1,0.081,Normal,0
192.168.8.166,2026-04-02 08:17,15,15,0.053,559,8,1,1,0.004,Normal,0
192.168.2.176,2026-04-02 08:43,126,1,0.744,202,43,53,1,0.718,BruteForce,1
192.168.3.56,2026-04-02 08:37,9,8,0.068,261,1,1,1,0.13,Normal,0
192.168.7.174,2026-04-02 08:21,35,7,0.076,1000,2,2,1,0.218,Normal,0
192.168.8.226,2026-04-02 08:33,36,8,0.059,1030,7,0,1,0.086,Normal,0
192.168.4.218,2026-04-02 08:40,384,3,0.21,171,147,0,1,0.816,DDoS,1
192.168.6.125,2026-04-02 08:29,42,12,0.07,1323,8,1,1,0.091,Normal,0
192.168.6.49,2026-04-02 08:18,55,12,0.045,727,10,2,1,0.271,Normal,0
192.168.4.211,2026-04-02 08:22,54,7,0.045,500,7,1,1,0.025,Normal,0
192.168.5.48,2026-04-02 08:41,58,2,0.009,1077,6,1,1,0.049,Normal,0
192.168.5.193,2026-04-02 08:56,50,14,0.08,1382,2,2,1,0.056,Normal,1
192.168.8.252,2026-04-02 08:22,11,13,0.054,1365,3,1,1,0.288,Normal,0
192.168.9.50,2026-04-02 08:05,56,11,0.08,819,2,1,1,0.139,Normal,0
192.168.9.250,2026-04-02 08:02,314,3,0.175,214,153,0,1,0.775,DDoS,1
192.168.9.66,2026-04-02 08:58,47,9,0.025,1139,1,1,1,0.09,Normal,0
192.168.6.42,2026-04-02 08:53,84,1,0.67,206,37,99,1,0.941,BruteForce,1
192.168.2.105,2026-04-02 08:10,1177,3,0.16,277,97,0,1,0.852,DDoS,1
