ip_address,minute,requests_per_min,unique_endpoints,error_rate,avg_response_size,burst_rate,login_attempts,protocol_http,same_endpoint_ratio,attack_type,label
192.168.7.109,2026-04-02 08:02,42,6,0.006,1096,10,2,1,0.119,Normal,0
192.168.3.118,2026-04-02 08:06,51,5,0.063,752,4,1,1,0.038,Normal,0
192.168.4.253,2026-04-02 08:31,29,7,0.026,1001,3,1,1,0.032,Normal,0
192.168.7.216,2026-04-02 08:48,21,11,0.074,929,3,1,1,0.077,Normal,0
192.168.5.107,2026-04-02 08:57,58,9,0.098,699,8,2,1,0.043,Normal,0
192.168.9.80,2026-04-02 08:45,27,9,0.054,383,8,1,1,0.11,Normal,0
192.168.5.208,2026-04-02 08:03,60,2,0.076,526,7,1,1,0.083,Normal,0
192.168.2.234,2026-04-02 08:20,163,25,0.103,1641,16,5,0,0.124,Scanning,1
192.168.7.10,2026-04-02 08:47,30,7,0.069,300,8,1,1,0.269,Normal,0
192.168.10.68,2026-04-02 08:05,56,2,0.073,1298,2,1,1,0.024,Normal,0
192.168.8.128,2026-04-02 08:19,19,12,0.094,260,2,2,1,0.016,Normal,0
192.168.4.244,2026-04-02 08:15,57,2,0.081,693,2,0,1,0.212,Normal,0
192.168.3.106,2026-04-02 08:43,25,6,0.038,447,1,0,1,0.072,Normal,0
192.168.3.26,2026-04-02 08:10,48,10,0.085,280,9,2,1,0.148,Normal,0
192.168.1.41,2026-04-02 08:02,33,8,0.048,617,6,2,1,0.043,Normal,0
192.168.7.168,2026-04-02 08:20,25,2,0.039,1139,4,0,1,0.197,Normal,0
192.168.8.37,2026-04-02 08:50,16,3,0.002,719,6,2,1,0.232,Normal,0
192.168.6.230,2026-04-02 08:05,128,63,0.336,975,29,5,0,0.185,Scanning,1
192.168.1.18,2026-04-02 08:57,50,15,0.091,538,7,2,1,0.042,Normal,0
192.168.9.95,2026-04-02 08:27,1059,1,0.129,137,197,0,1,0.913,DDoS,1
192.168.10.208,2026-04-02 08:51,86,1,0.4,556,42,123,1,0.922,BruteForce,1
192.168.3.18,2026-04-02 08:43,27,10,0.079,1269,10,1,1,0.217,Normal,0
192.168.1.222,2026-04-02 08:45,28,15,0.047,908,7,0,1,0.185,Normal,0
192.168.1.42,2026-04-02 08:18,115,1,0.892,463,35,103,1,0.801,BruteForce,1
192.168.3.236,2026-04-02 08:44,28,6,0.021,342,9,0,1,0.242,Normal,1
192.168.8.75,2026-04-02 08:09,49,2,0.08,661,10,0,1,0.106,Normal,0
192.168.1.243,2026-04-02 08:08,128,62,0.327,1613,15,3,0,0.037,Scanning,1
192.168.2.131,2026-04-02 08:52,58,8,0.014,659,1,0,1,0.128,Normal,0
192.168.3.199,2026-04-02 08:18,102,32,0.233,1797,14,5,0,0.185,Scanning,1
192.168.2.78,2026-04-02 08:22,52,78,0.342,481,14,4,0,0.038,Scanning,1
192.168.10.91,2026-04-02 08:25,156,66,0.252,537,15,3,0,0.145,Scanning,1
192.168.10.50,2026-04-02 08:22,49,15,0.037,916,7,0,1,0.243,Normal,0
192.168.6.100,2026-04-02 08:55,28,5,0.03,1468,10,1,1,0.191,Normal,0
192.168.6.44,2026-04-02 08:24,87,55,0.375,1533,27,4,0,0.093,Scanning,1
192.168.2.184,2026-04-02 08:21,30,6,0.089,415,4,0,1,0.075,Normal,0
192.168.10.72,2026-04-02 08:39,41,13,0.053,529,9,2,1,0.06,Normal,0
192.168.2.205,2026-04-02 08:34,175,34,0.357,1283,28,1,0,0.01,Scanning,0
192.168.10.146,2026-04-02 08:12,42,8,0.099,1280,9,0,1,0.265,Normal,0
192.168.7.57,2026-04-02 08:37,71,47,0.352,1906,23,4,1,0.167,Scanning,1
192.168.10.190,2026-04-02 08:53,44,3,0.089,1180,3,1,1,0.217,Normal,0
192.168.2.252,2026-04-02 08:56,1059,4,0.261,281,188,0,1,0.831,DDoS,1
192.168.6.25,2026-04-02 08:58,7,6,0.001,1403,7,0,1,0.297,Normal,0
192.168.3.72,2026-04-02 08:29,25,12,0.079,281,9,1,1,0.194,Normal,0
192.168.9.107,2026-04-02 08:06,161,32,0.209,547,27,1,0,0.098,Scanning,1
192.168.6.120,2026-04-02 08:52,56,10,0.013,376,2,1,1,0.119,Normal,0
192.168.7.213,2026-04-02 08:06,40,9,0.09,1172,8,1,1,0.226,Normal,0
192.168.10.216,2026-04-02 08:43,18,4,0.095,768,3,1,1,0.168,Normal,0
192.168.1.167,2026-04-02 08:33,76,1,0.915,481,40,138,1,0.62,BruteForce,1
192.168.9.144,2026-04-02 08:46,1098,2,0.051,242,149,0,1,0.766,DDoS,1
192.168.1.185,2026-04-02 08:05,14,8,0.087,516,2,1,1,0.234,Normal,0
192.168.1.137,2026-04-02 08:36,20,6,0.004,503,5,0,1,0.081,Normal,0
192.168.10.11,2026-04-02 08:56,48,9,0.098,1223,6,1,1,0.009,Normal,0
192.168.9.116,2026-04-02 08:07,122,2,0.648,272,43,140,1,0.994,BruteForce,1
192.168.2.157,2026-04-02 08:31,429,4,0.121,144,102,0,1,0.824,DDoS,1
192.168.2.22,2026-04-02 08:35,10,14,0.074,507,9,1,1,0.148,Normal,0
192.168.10.239,2026-04-02 08:26,48,2,0.047,1388,10,0,1,0.23,Normal,0
192.168.4.132,2026-04-02 08:15,72,51,0.371,1494,11,1,0,0.024,Scanning,1
192.168.6.221,2026-04-02 08:35,107,3,0.92,192,26,80,1,0.959,BruteForce,1
192.168.10.99,2026-04-02 08:14,1002,3,0.219,330,164,0,1,0.82,DDoS,1
192.168.10.77,2026-04-02 08:37,49,14,0.098,1140,4,1,1,0.087,Normal,0
192.168.10.244,2026-04-02 08:18,30,9,0.051,501,8,0,1,0.037,Normal,0
192.168.10.130,2026-04-02 08:26,29,12,0.045,1195,7,1,1,0.231,Normal,0
192.168.8.126,2026-04-02 08:04,15,3,0.057,651,5,0,1,0.082,Normal,0
192.168.10.208,2026-04-02 08:37,115,21,0.374,774,23,5,1,0.191,Scanning,1
192.168.9.240,2026-04-02 08:25,41,15,0.069,808,9,2,1,0.089,Normal,0
192.168.10.70,2026-04-02 08:33,139,57,0.377,1540,26,2,0,0.107,Scanning,1
192.168.4.1,2026-04-02 08:45,26,7,0.083,797,9,2,1,0.112,Normal,0
192.168.7.1,2026-04-02 08:55,38,14,0.054,603,6,1,1,0.021,Normal,0
192.168.6.192,2026-04-02 08:38,42,10,0.097,1047,3,0,1,0.256,Normal,0
192.168.3.207,2026-04-02 08:02,34,2,0.056,1053,9,2,1,0.04,Normal,0
192.168.5.215,2026-04-02 08:06,34,10,0.094,903,4,1,1,0.22,Normal,0
192.168.4.72,2026-04-02 08:16,54,3,0.086,706,7,0,1,0.142,Normal,0
192.168.5.237,2026-04-02 08:15,37,4,0.001,407,3,2,1,0.213,Normal,0
192.168.6.12,2026-04-02 08:34,116,2,0.469,431,53,55,1,0.602,BruteForce,1
192.168.4.148,2026-04-02 08:53,823,1,0.223,223,172,0,1,0.984,DDoS,1
192.168.3.70,2026-04-02 08:58,27,15,0.069,1396,9,1,1,0.034,Normal,0
192.168.6.9,2026-04-02 08:52,179,27,0.121,1143,18,0,0,0.055,Scanning,1
192.168.8.24,2026-04-02 08:06,27,4,0.024,1314,7,1,1,0.117,Normal,0
192.168.6.92,2026-04-02 08:41,50,4,0.02,1021,2,1,1,0.163,Normal,0
192.168.4.163,2026-04-02 08:16,13,12,0.053,1379,5,1,1,0.249,Normal,0
192.168.3.190,2026-04-02 08:13,56,14,0.067,947,2,0,1,0.009,Normal,0
192.168.9.27,2026-04-02 08:48,41,2,0.025,1327,3,2,1,0.068,Normal,0
192.168.2.149,2026-04-02 08:21,104,3,0.628,425,30,91,1,0.822,BruteForce,1
192.168.4.133,2026-04-02 08:57,28,6,0.094,1019,7,0,1,0.3,Normal,0
192.168.2.209,2026-04-02 08:53,31,8,0.06,799,2,1,1,0.272,Normal,0
192.168.8.244,2026-04-02 08:43,26,7,0.083,656,8,1,1,0.168,Normal,0
192.168.9.11,2026-04-02 08:50,59,1,0.424,295,46,123,1,0.638,BruteForce,1
192.168.8.243,2026-04-02 08:02,41,11,0.041,587,6,1,1,0.183,Normal,0
192.168.6.175,2026-04-02 08:06,1178,2,0.093,146,180,0,1,0.751,DDoS,1
192.168.6.126,2026-04-02 08:49,12,7,0.073,964,9,1,1,0.157,Normal,0
192.168.6.105,2026-04-02 08:11,46,7,0.011,1271,2,0,1,0.251,Normal,0
192.168.5.133,2026-04-02 08:38,160,3,0.664,514,37,42,1,0.757,BruteForce,1
192.168.9.76,2026-04-02 08:06,39,13,0.049,1360,3,2,1,0.104,Normal,0
192.168.2.4,2026-04-02 08:08,1124,4,0.07,246,125,0,1,0.743,DDoS,1
192.168.5.192,2026-04-02 08:27,53,12,0.046,364,6,2,1,0.009,Normal,0
192.168.4.121,2026-04-02 08:16,54,22,0.313,1931,23,2,1,0.175,Scanning,1
192.168.5.41,2026-04-02 08:40,30,12,0.05,836,2,2,1,0.275,Normal,0
192.168.7.196,2026-04-02 08:39,31,2,0.076,1027,1,1,1,0.106,Normal,0
192.168.2.110,2026-04-02 08:07,6,10,0.069,427,10,1,1,0.293,Normal,0
192.168.2.107,2026-04-02 08:59,34,3,0.012,468,1,1,1,0.104,Normal,0
192.168.1.99,2026-04-02 08:40,136,1,0.634,584,37,86,1,0.633,BruteForce,1
192.168.10.224,2026-04-02 08:40,10,7,0.047,294,2,2,1,0.23,Normal,0
192.168.6.128,2026-04-02 08:46,24,14,0.049,1318,4,0,1,0.176,Normal,0
192.168.8.120,2026-04-02 08:12,139,26,0.364,1705,30,1,1,0.132,Scanning,1
192.168.5.42,2026-04-02 08:33,163,23,0.237,1896,28,2,1,0.161,Scanning,1
192.168.6.98,2026-04-02 08:48,42,39,0.389,870,26,5,1,0.149,Scanning,0
192.168.7.118,2026-04-02 08:28,158,75,0.3,424,10,3,1,0.045,Scanning,1
192.168.4.30,2026-04-02 08:30,112,72,0.299,1528,23,4,0,0.169,Scanning,1
192.168.4.52,2026-04-02 08:13,40,7,0.08,474,5,1,1,0.292,Normal,0
192.168.3.30,2026-04-02 08:14,1086,1,0.088,184,159,0,1,0.726,DDoS,1
192.168.2.152,2026-04-02 08:31,16,13,0.093,215,5,2,1,0.145,Normal,0
192.168.7.134,2026-04-02 08:29,71,66,0.334,1141,17,3,0,0.048,Scanning,1
192.168.10.16,2026-04-02 08:12,50,2,0.063,1315,6,1,1,0.027,Normal,0
192.168.4.2,2026-04-02 08:42,101,1,0.483,413,41,56,1,0.663,BruteForce,1
192.168.5.199,2026-04-02 08:17,56,5,0.061,921,4,2,1,0.057,Normal,0
192.168.5.217,2026-04-02 08:20,26,2,0.003,223,1,2,1,0.207,Normal,0
192.168.1.121,2026-04-02 08:28,56,7,0.041,418,5,0,1,0.177,Normal,0
192.168.3.16,2026-04-02 08:57,56,13,0.024,259,3,1,1,0.041,Normal,0
192.168.8.159,2026-04-02 08:37,80,68,0.122,1498,29,0,0,0.001,Scanning,1
192.168.8.56,2026-04-02 08:51,332,1,0.087,146,82,0,1,0.899,DDoS,1
192.168.3.30,2026-04-02 08:14,133,56,0.277,1322,29,2,0,0.091,Scanning,1
192.168.1.102,2026-04-02 08:11,58,8,0.068,1130,9,2,1,0.249,Normal,0
192.168.3.32,2026-04-02 08:37,28,14,0.08,311,1,0,1,0.083,Normal,0
192.168.1.141,2026-04-02 08:22,10,15,0.03,963,7,0,1,0.087,Normal,0
192.168.7.16,2026-04-02 08:38,56,7,0.079,1169,4,0,1,0.063,Normal,0
192.168.3.192,2026-04-02 08:09,38,13,0.095,1162,7,2,1,0.101,Normal,0
192.168.9.236,2026-04-02 08:50,16,12,0.05,1282,1,0,1,0.288,Normal,0
192.168.3.239,2026-04-02 08:22,38,11,0.06,405,6,0,1,0.029,Normal,0
192.168.10.171,2026-04-02 08:11,369,2,0.215,275,97,0,1,0.937,DDoS,1
192.168.9.183,2026-04-02 08:52,14,12,0.013,975,10,2,1,0.08,Normal,0
192.168.6.118,2026-04-02 08:28,180,3,0.628,415,34,54,1,0.735,BruteForce,1
192.168.3.100,2026-04-02 08:04,57,46,0.264,1967,21,2,0,0.2,Scanning,1
192.168.10.14,2026-04-02 08:54,16,4,0.007,1395,8,2,1,0.162,Normal,0
192.168.8.18,2026-04-02 08:48,16,10,0.033,725,7,1,1,0.161,Normal,0
192.168.1.190,2026-04-02 08:37,37,6,0.04,456,10,0,1,0.109,Normal,0
192.168.6.247,2026-04-02 08:28,32,7,0.079,707,5,2,1,0.025,Normal,0
192.168.3.111,2026-04-02 08:55,37,15,0.006,454,9,0,1,0.091,Normal,0
192.168.8.173,2026-04-02 08:57,12,7,0.097,970,10,1,1,0.116,Normal,0
192.168.8.76,2026-04-02 08:04,59,4,0.004,1431,6,1,1,0.033,Normal,0
192.168.2.125,2026-04-02 08:33,105,58,0.122,1008,17,4,0,0.192,Scanning,1
192.168.6.217,2026-04-02 08:52,184,2,0.872,488,35,136,1,0.849,BruteForce,1
192.168.6.202,2026-04-02 08:50,60,7,0.045,261,2,1,1,0.034,Normal,0
192.168.3.51,2026-04-02 08:05,57,5,0.02,804,8,0,1,0.198,Normal,0
192.168.7.169,2026-04-02 08:13,36,10,0.062,1408,5,0,1,0.11,Normal,0
192.168.2.111,2026-04-02 08:09,13,6,0.073,1025,6,0,1,0.12,Normal,0
192.168.9.185,2026-04-02 08:14,50,14,0.073,241,1,2,1,0.249,Normal,0
192.168.2.97,2026-04-02 08:49,449,2,0.26,292,171,0,1,0.915,DDoS,1
192.168.5.41,2026-04-02 08:41,46,14,0.07,396,8,2,1,0.067,Normal,0
192.168.2.135,2026-04-02 08:23,21,2,0.088,324,9,0,1,0.205,Normal,0
192.168.3.7,2026-04-02 08:56,53,11,0.062,1440,10,2,1,0.069,Normal,0
192.168.8.57,2026-04-02 08:38,331,3,0.063,207,187,0,1,0.77,DDoS,1
192.168.1.53,2026-04-02 08:08,9,11,0.099,811,2,2,1,0.271,Normal,0
192.168.7.102,2026-04-02 08:28,112,3,0.475,542,35,57,1,0.876,BruteForce,1
192.168.4.119,2026-04-02 08:24,47,13,0.081,1036,3,2,1,0.217,Normal,0
192.168.10.148,2026-04-02 08:11,98,1,0.603,497,22,57,1,0.851,BruteForce,1
192.168.5.145,2026-04-02 08:20,35,13,0.033,324,2,2,1,0.175,Normal,0
192.168.8.173,2026-04-02 08:48,34,2,0.016,1397,3,2,1,0.105,Normal,0
192.168.7.149,2026-04-02 08:56,59,10,0.064,1308,5,1,1,0.198,Normal,0
192.168.1.50,2026-04-02 08:20,47,13,0.093,1000,8,2,1,0.251,Normal,0
192.168.7.236,2026-04-02 08:44,14,4,0.093,272,9,2,1,0.222,Normal,0
192.168.7.178,2026-04-02 08:24,13,9,0.007,984,2,2,1,0.242,Normal,0
192.168.2.16,2026-04-02 08:25,1104,1,0.054,174,189,0,1,0.846,DDoS,1
192.168.3.28,2026-04-02 08:52,51,6,0.072,1070,5,2,1,0.241,Normal,0
192.168.9.43,2026-04-02 08:13,24,11,0.097,1273,4,2,1,0.226,Normal,0
192.168.8.223,2026-04-02 08:16,50,65,0.16,1991,15,1,0,0.028,Scanning,1
192.168.3.64,2026-04-02 08:15,338,2,0.106,246,84,0,1,0.812,DDoS,1
192.168.1.148,2026-04-02 08:08,104,25,0.153,1767,12,4,0,0.072,Scanning,1
192.168.5.164,2026-04-02 08:43,55,2,0.008,1031,6,2,1,0.24,Normal,0
192.168.9.48,2026-04-02 08:33,13,3,0.006,296,2,1,1,0.076,Normal,0
192.168.10.241,2026-04-02 08:16,57,14,0.055,269,6,1,1,0.16,Normal,0
192.168.2.44,2026-04-02 08:24,5,10,0.001,869,7,1,1,0.008,Normal,0
192.168.8.195,2026-04-02 08:30,450,2,0.22,282,134,0,1,0.927,DDoS,1
192.168.3.130,2026-04-02 08:17,9,15,0.078,716,3,2,1,0.084,Normal,0
192.168.7.203,2026-04-02 08:51,12,9,0.011,542,9,0,1,0.142,Normal,0
192.168.2.156,2026-04-02 08:09,45,4,0.053,701,3,1,1,0.114,Normal,0
192.168.5.101,2026-04-02 08:24,12,12,0.029,259,8,2,1,0.29,Normal,0
192.168.1.137,2026-04-02 08:38,6,2,0.097,988,4,1,1,0.289,Normal,0
192.168.10.87,2026-04-02 08:15,37,15,0.051,1203,10,1,1,0.142,Normal,0
192.168.4.112,2026-04-02 08:58,50,3,0.757,451,37,138,1,0.829,BruteForce,1
192.168.2.25,2026-04-02 08:21,40,4,0.021,1203,10,0,1,0.025,Normal,0
192.168.6.179,2026-04-02 08:16,52,4,0.009,312,2,1,1,0.268,Normal,0
192.168.1.46,2026-04-02 08:24,40,12,0.086,820,3,1,1,0.129,Normal,0
192.168.6.154,2026-04-02 08:39,1014,2,0.142,270,145,0,1,0.853,DDoS,1
192.168.9.42,2026-04-02 08:48,40,11,0.033,773,1,0,1,0.027,Normal,0
192.168.8.192,2026-04-02 08:45,49,80,0.215,1473,30,2,0,0.098,Scanning,1
192.168.1.76,2026-04-02 08:46,76,1,0.629,435,54,139,1,0.982,BruteForce,1
192.168.1.8,2026-04-02 08:19,12,12,0.075,1075,6,2,1,0.037,Normal,0
192.168.3.215,2026-04-02 08:59,8,13,0.078,617,9,0,1,0.108,Normal,0
192.168.7.137,2026-04-02 08:45,49,8,0.016,1136,7,0,1,0.257,Normal,0
192.168.4.221,2026-04-02 08:48,104,3,0.851,531,50,41,1,0.78,BruteForce,1
192.168.8.217,2026-04-02 08:01,161,3,0.924,513,34,104,1,0.82,BruteForce,1
192.168.3.179,2026-04-02 08:05,41,3,0.039,289,4,0,1,0.082,Normal,0
192.168.8.71,2026-04-02 08:07,60,15,0.06,1335,3,0,1,0.159,Normal,0
192.168.7.51,2026-04-02 08:19,9,9,0.046,1404,6,1,1,0.048,Normal,0
192.168.6.51,2026-04-02 08:57,34,3,0.026,1202,9,2,1,0.094,Normal,0
192.168.6.131,2026-04-02 08:11,51,11,0.04,702,4,1,1,0.073,Normal,0
192.168.10.153,2026-04-02 08:23,32,15,0.048,845,7,0,1,0.055,Normal,0
192.168.2.75,2026-04-02 08:33,29,4,0.057,349,4,1,1,0.262,Normal,0
192.168.2.49,2026-04-02 08:50,33,5,0.091,1033,8,2,1,0.26,Normal,0
192.168.9.59,2026-04-02 08:03,39,15,0.092,515,8,2,1,0.045,Normal,0
192.168.2.204,2026-04-02 08:20,104,1,0.534,456,36,72,1,0.933,BruteForce,1
192.168.7.173,2026-04-02 08:27,481,2,0.118,197,105,0,1,0.942,DDoS,1
192.168.7.237,2026-04-02 08:16,17,6,0.017,775,7,0,1,0.175,Normal,0
192.168.4.118,2026-04-02 08:34,306,3,0.07,156,192,0,1,0.934,DDoS,1
192.168.1.82,2026-04-02 08:36,168,1,0.825,241,25,119,1,0.809,BruteForce,1
192.168.8.150,2026-04-02 08:06,178,58,0.311,865,26,4,1,0.085,Scanning,1
192.168.2.20,2026-04-02 08:56,51,5,0.094,538,10,0,1,0.025,Normal,0
192.168.8.237,2026-04-02 08:22,152,1,0.726,244,47,85,1,0.774,BruteForce,1
192.168.10.26,2026-04-02 08:50,8,4,0.032,997,3,1,1,0.242,Normal,0
192.168.1.93,2026-04-02 08:57,1110,2,0.069,367,115,0,1,0.934,DDoS,1
192.168.2.231,2026-04-02 08:28,424,2,0.266,217,191,0,1,0.904,DDoS,1
192.168.8.30,2026-04-02 08:34,133,3,0.813,569,54,107,1,0.63,BruteForce,1
192.168.10.206,2026-04-02 08:53,31,10,0.002,1029,7,1,1,0.26,Normal,0
192.168.1.214,2026-04-02 08:25,500,4,0.29,357,173,0,1,0.723,DDoS,1
192.168.8.190,2026-04-02 08:52,14,9,0.06,284,9,0,1,0.231,Normal,0
192.168.5.165,2026-04-02 08:59,550,4,0.243,269,84,0,1,0.947,DDoS,1
192.168.5.107,2026-04-02 08:05,15,8,0.02,535,6,0,1,0.23,Normal,0
192.168.8.231,2026-04-02 08:13,23,12,0.055,351,8,1,1,0.296,Normal,0
192.168.1.33,2026-04-02 08:28,58,7,0.035,1395,1,2,1,0.102,Normal,0
192.168.8.189,2026-04-02 08:43,17,4,0.004,251,10,0,1,0.147,Normal,0
192.168.2.193,2026-04-02 08:33,163,1,0.767,267,37,79,1,0.753,BruteForce,1
192.168.6.60,2026-04-02 08:31,34,7,0.075,436,4,1,1,0.22,Normal,0
192.168.1.152,2026-04-02 08:14,39,5,0.085,1067,6,1,1,0.239,Normal,0
192.168.2.128,2026-04-02 08:24,17,11,0.02,738,9,0,1,0.107,Normal,0
192.168.8.50,2026-04-02 08:15,172,20,0.132,363,12,1,1,0.162,Scanning,1
192.168.4.49,2026-04-02 08:16,47,9,0.048,638,2,0,1,0.116,Normal,0
192.168.2.133,2026-04-02 08:12,28,15,0.052,1447,10,0,1,0.282,Normal,0
192.168.8.106,2026-04-02 08:38,16,2,0.058,290,2,1,1,0.213,Normal,0
192.168.9.236,2026-04-02 08:04,10,11,0.038,467,8,2,1,0.189,Normal,0
192.168.9.164,2026-04-02 08:54,9,10,0.019,1486,3,0,1,0.18,Normal,0
192.168.7.95,2026-04-02 08:35,16,9,0.004,1100,8,1,1,0.068,Normal,0
192.168.2.80,2026-04-02 08:09,433,4,0.237,111,114,0,1,0.718,DDoS,1
192.168.7.44,2026-04-02 08:39,965,4,0.259,391,179,0,1,0.814,DDoS,1
192.168.2.242,2026-04-02 08:48,45,80,0.308,936,27,3,1,0.097,Scanning,1
192.168.10.51,2026-04-02 08:58,176,1,0.905,299,43,111,1,0.98,BruteForce,1
192.168.8.90,2026-04-02 08:32,168,1,0.745,478,21,129,1,0.657,BruteForce,1
192.168.3.202,2026-04-02 08:44,560,1,0.241,178,122,0,1,0.803,DDoS,1
192.168.9.168,2026-04-02 08:52,114,3,0.662,295,57,108,1,0.78,BruteForce,1
192.168.9.233,2026-04-02 08:53,13,8,0.1,497,10,0,1,0.095,Normal,0
192.168.4.141,2026-04-02 08:36,175,1,0.618,438,60,54,1,0.658,BruteForce,1
192.168.7.86,2026-04-02 08:54,35,12,0.07,740,5,2,1,0.036,Normal,0
192.168.2.245,2026-04-02 08:43,44,9,0.088,1037,9,1,1,0.153,Normal,0
192.168.9.149,2026-04-02 08:10,13,3,0.098,1239,8,2,1,0.094,Normal,0
192.168.10.181,2026-04-02 08:56,313,4,0.055,245,141,0,1,0.902,DDoS,1
192.168.2.4,2026-04-02 08:21,8,9,0.049,602,3,0,1,0.149,Normal,0
192.168.8.181,2026-04-02 08:27,59,14,0.018,504,8,0,1,0.187,Normal,0
192.168.1.154,2026-04-02 08:15,5,2,0.077,613,4,1,1,0.273,Normal,0
192.168.1.234,2026-04-02 08:04,27,7,0.085,485,5,1,1,0.043,Normal,0
192.168.7.32,2026-04-02 08:42,160,38,0.302,1068,26,2,0,0.027,Scanning,1
192.168.6.92,2026-04-02 08:30,33,11,0.027,390,6,1,1,0.055,Normal,0
192.168.6.34,2026-04-02 08:00,23,3,0.089,623,10,1,1,0.138,Normal,0
192.168.10.130,2026-04-02 08:19,15,3,0.037,276,7,2,1,0.077,Normal,0
192.168.8.67,2026-04-02 08:26,99,2,0.553,449,29,44,1,0.968,BruteForce,1
192.168.4.155,2026-04-02 08:56,38,6,0.056,493,9,1,1,0.017,Normal,0
192.168.5.230,2026-04-02 08:08,16,3,0.008,940,4,1,1,0.03,Normal,0
192.168.6.161,2026-04-02 08:49,130,47,0.342,751,26,4,1,0.106,Scanning,1
192.168.8.5,2026-04-02 08:46,7,2,0.098,1025,7,1,1,0.03,Normal,0
192.168.3.107,2026-04-02 08:56,10,8,0.04,215,2,1,1,0.097,Normal,0
192.168.1.19,2026-04-02 08:40,52,7,0.095,1037,8,2,1,0.25,Normal,0
192.168.10.73,2026-04-02 08:17,14,13,0.067,270,10,1,1,0.093,Normal,0
192.168.5.49,2026-04-02 08:41,21,13,0.033,994,4,0,1,0.022,Normal,0
192.168.3.48,2026-04-02 08:53,6,4,0.075,1364,9,0,1,0.029,Normal,0
192.168.8.1,2026-04-02 08:51,11,3,0.077,1055,9,1,1,0.196,Normal,0
192.168.1.152,2026-04-02 08:42,42,7,0.067,1128,7,1,1,0.132,Normal,0
192.168.3.30,2026-04-02 08:51,192,1,0.629,381,49,45,1,0.84,BruteForce,1
192.168.3.44,2026-04-02 08:14,123,3,0.453,298,29,33,1,0.761,BruteForce,1
192.168.1.234,2026-04-02 08:19,19,12,0.075,334,1,0,1,0.295,Normal,0
192.168.2.82,2026-04-02 08:53,39,8,0.047,704,5,0,1,0.109,Normal,0
192.168.8.211,2026-04-02 08:00,78,40,0.193,1831,15,1,1,0.041,Scanning,1
192.168.1.108,2026-04-02 08:12,24,6,0.073,1113,5,2,1,0.054,Normal,0
192.168.4.24,2026-04-02 08:16,6,8,0.003,229,6,0,1,0.204,Normal,0
192.168.7.217,2026-04-02 08:44,782,3,0.147,162,124,0,1,0.923,DDoS,1
192.168.6.202,2026-04-02 08:42,6,12,0.052,1436,3,1,1,0.06,Normal,0
192.168.10.230,2026-04-02 08:56,13,5,0.041,289,4,1,1,0.124,Normal,0
192.168.1.158,2026-04-02 08:42,25,4,0.003,319,5,1,1,0.03,Normal,0
192.168.6.209,2026-04-02 08:36,14,15,0.044,1299,2,0,1,0.278,Normal,0
192.168.4.159,2026-04-02 08:27,10,2,0.014,1221,5,0,1,0.046,Normal,0
192.168.5.154,2026-04-02 08:42,50,10,0.043,1406,10,1,1,0.244,Normal,0
192.168.1.214,2026-04-02 08:26,109,2,0.47,484,60,139,1,0.66,BruteForce,1
192.168.4.42,2026-04-02 08:58,8,13,0.02,1417,8,2,1,0.248,Normal,0
192.168.6.161,2026-04-02 08:41,134,3,0.461,162,29,122,1,0.614,BruteForce,1
192.168.3.82,2026-04-02 08:20,19,3,0.066,1187,10,1,1,0.255,Normal,0
192.168.7.4,2026-04-02 08:23,21,10,0.012,954,5,2,1,0.114,Normal,0
192.168.1.26,2026-04-02 08:27,858,3,0.09,101,92,0,1,0.771,DDoS,1
192.168.6.43,2026-04-02 08:22,24,2,0.038,458,2,1,1,0.273,Normal,0
192.168.4.60,2026-04-02 08:57,48,2,0.036,1176,3,2,1,0.254,Normal,0
192.168.3.214,2026-04-02 08:19,16,2,0.065,1213,2,1,1,0.027,Normal,0
192.168.10.104,2026-04-02 08:42,13,8,0.027,533,3,2,1,0.283,Normal,0
192.168.5.43,2026-04-02 08:30,375,2,0.175,201,197,0,1,0.731,DDoS,1
192.168.8.75,2026-04-02 08:21,49,40,0.344,361,13,1,0,0.156,Scanning,1
192.168.5.22,2026-04-02 08:35,24,3,0.051,616,3,2,1,0.098,Normal,0
192.168.6.118,2026-04-02 08:26,332,3,0.119,286,126,0,1,0.94,DDoS,1
192.168.2.83,2026-04-02 08:42,1027,3,0.186,116,179,0,1,0.795,DDoS,1
192.168.3.128,2026-04-02 08:45,60,7,0.011,1032,5,2,1,0.217,Normal,0
192.168.8.48,2026-04-02 08:48,81,1,0.764,384,40,107,1,0.981,BruteForce,1
192.168.7.134,2026-04-02 08:55,31,7,0.087,1285,7,0,1,0.282,Normal,0
192.168.4.104,2026-04-02 08:42,67,21,0.396,1233,24,0,0,0.089,Scanning,1
192.168.3.52,2026-04-02 08:34,13,11,0.074,1484,7,0,1,0.105,Normal,0
192.168.10.37,2026-04-02 08:46,58,12,0.001,824,10,0,1,0.018,Normal,0
192.168.8.80,2026-04-02 08:36,74,2,0.694,598,43,89,1,0.686,BruteForce,1
192.168.10.74,2026-04-02 08:10,134,73,0.136,928,23,5,0,0.063,Scanning,1
192.168.1.200,2026-04-02 08:01,75,2,0.494,498,56,87,1,0.701,BruteForce,1
192.168.9.92,2026-04-02 08:42,1022,4,0.105,164,179,0,1,0.839,DDoS,1
